Timestamp,Status,Description
2023-10-18 14:52:11,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 15:14:42,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 15:28:29,Case Was Received and A Receipt Notice Was Sent,"On October 6, 2023, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864, and sent you a receipt notice or acceptance notice. The notice describes how we will process your case. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 16:08:30,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 16:24:42,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 16:38:32,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 16:50:43,Check Case Status,Already have an Account? Login
2023-10-18 17:01:51,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 17:18:23,Check Case Status,Already have an Account? Login
2023-10-18 17:30:11,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 17:41:41,Check Case Status,Already have an Account? Login
2023-10-18 17:53:01,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 18:16:03,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 18:30:28,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 18:42:15,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-10-18 18:58:33,Request for Additional Evidence Was Sent,"On October 18, 2023, we sent a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. The request for evidence explains what we need from you. We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence. If you do not receive your request for additional evidence by November 2, 2023, please go to www.uscis.gov/e-request to request a copy. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
